DogName,CollarID,x,y,Timestamp,DOP,State,Sex
Tangiers,NA,23.6873441,-19.2084291,2015-08-10T08:07:55Z,NA,Resident,NA
Tangiers,NA,23.6873355,-19.2084456,2015-08-10T08:12:55Z,NA,Resident,NA
Tangiers,NA,23.6873189,-19.2084491,2015-08-10T08:46:58Z,NA,Resident,NA
Tangiers,NA,23.6873705,-19.2083245,2015-08-10T08:51:36Z,NA,Resident,NA
Tangiers,NA,23.6873673,-19.2083156,2015-08-10T08:56:38Z,NA,Resident,NA
Tangiers,NA,23.6873726,-19.2083124,2015-08-10T09:05:44Z,NA,Resident,NA
Tangiers,NA,23.6873751,-19.2083274,2015-08-10T09:40:32Z,NA,Resident,NA
Tangiers,NA,23.6873517,-19.2083712,2015-08-10T09:45:28Z,NA,Resident,NA
Tangiers,NA,23.6875626,-19.2080971,2015-08-10T09:50:27Z,NA,Resident,NA
Tangiers,NA,23.6875385,-19.2080835,2015-08-10T09:59:04Z,NA,Resident,NA
Tangiers,NA,23.6875572,-19.2080734,2015-08-10T10:03:42Z,NA,Resident,NA
Tangiers,NA,23.6876026,-19.2081158,2015-08-10T11:03:48Z,NA,Resident,NA
Tangiers,NA,23.687647,-19.2080569,2015-08-10T11:50:48Z,NA,Resident,NA
Tangiers,NA,23.6874722,-19.2083706,2015-08-10T11:55:44Z,NA,Resident,NA
Tangiers,NA,23.6874462,-19.2083351,2015-08-10T12:01:06Z,NA,Resident,NA
Tangiers,NA,23.6874679,-19.2083643,2015-08-10T12:05:46Z,NA,Resident,NA
Tangiers,NA,23.6874525,-19.2083755,2015-08-10T12:10:52Z,NA,Resident,NA
Tangiers,NA,23.6874551,-19.208326,2015-08-10T12:20:52Z,NA,Resident,NA
Tangiers,NA,23.6874742,-19.2083494,2015-08-10T12:32:09Z,NA,Resident,NA
Tangiers,NA,23.6874694,-19.2083575,2015-08-10T14:17:31Z,NA,Resident,NA
Tangiers,NA,23.687403,-19.2083055,2015-08-10T14:42:17Z,NA,Resident,NA
Tangiers,NA,23.6876231,-19.2083753,2015-08-10T14:47:17Z,NA,Resident,NA
Tangiers,NA,23.6882411,-19.2084508,2015-08-10T14:52:17Z,NA,Resident,NA
Tangiers,NA,23.6882439,-19.2084449,2015-08-10T14:57:17Z,NA,Resident,NA
Tangiers,NA,23.6881634,-19.2085024,2015-08-10T15:02:17Z,NA,Resident,NA
Tangiers,NA,23.6881504,-19.2085135,2015-08-10T15:07:17Z,NA,Resident,NA
Tangiers,NA,23.6881136,-19.2073289,2015-08-10T15:12:17Z,NA,Resident,NA
Tangiers,NA,23.6892831,-19.2071,2015-08-10T15:17:17Z,NA,Resident,NA
Tangiers,NA,23.6905247,-19.2074469,2015-08-10T15:22:17Z,NA,Resident,NA
Tangiers,NA,23.6898691,-19.206148,2015-08-10T15:27:17Z,NA,Resident,NA
Tangiers,NA,23.6895461,-19.2064291,2015-08-10T15:32:17Z,NA,Resident,NA
Tangiers,NA,23.6898625,-19.2063396,2015-08-10T15:37:17Z,NA,Resident,NA
Tangiers,NA,23.6891666,-19.2063797,2015-08-10T15:42:18Z,NA,Resident,NA
Tangiers,NA,23.6884123,-19.2043576,2015-08-10T15:47:18Z,NA,Resident,NA
Tangiers,NA,23.6872728,-19.2018224,2015-08-10T15:52:17Z,NA,Resident,NA
Tangiers,NA,23.6878453,-19.1978406,2015-08-10T16:02:17Z,NA,Resident,NA
Tangiers,NA,23.6909158,-19.1974742,2015-08-10T16:07:17Z,NA,Resident,NA
Tangiers,NA,23.6834481,-19.2029539,2015-08-10T16:22:17Z,NA,Resident,NA
Tangiers,NA,23.6864586,-19.2040476,2015-08-10T16:42:17Z,NA,Resident,NA
Tangiers,NA,23.6871483,-19.2082571,2015-08-10T17:11:43Z,NA,Resident,NA
Tangiers,NA,23.6870816,-19.2083034,2015-08-10T17:44:36Z,NA,Resident,NA
Tangiers,NA,23.6870751,-19.208273,2015-08-10T18:53:06Z,NA,Resident,NA
Tangiers,NA,23.6870893,-19.2083024,2015-08-10T19:06:55Z,NA,Resident,NA
Tangiers,NA,23.6870877,-19.2082899,2015-08-10T20:06:55Z,NA,Resident,NA
Tangiers,NA,23.6870828,-19.2082933,2015-08-10T20:47:06Z,NA,Resident,NA
Tangiers,NA,23.6874346,-19.2083549,2015-08-10T20:59:09Z,NA,Resident,NA
Tangiers,NA,23.6870687,-19.208281,2015-08-10T21:04:09Z,NA,Resident,NA
Tangiers,NA,23.6870933,-19.208245,2015-08-10T22:19:59Z,NA,Resident,NA
Tangiers,NA,23.6870985,-19.208303,2015-08-10T23:37:06Z,NA,Resident,NA
Tangiers,NA,23.687063,-19.2082947,2015-08-11T01:46:06Z,NA,Resident,NA
Tangiers,NA,23.6694361,-19.2089041,2015-08-11T03:27:26Z,NA,Resident,NA
Tangiers,NA,23.6680999,-19.2106577,2015-08-11T03:32:25Z,NA,Resident,NA
Tangiers,NA,23.6472845,-19.2026975,2015-08-11T04:08:19Z,NA,Resident,NA
Tangiers,NA,23.6478892,-19.2014129,2015-08-11T04:13:15Z,NA,Resident,NA
Tangiers,NA,23.6452456,-19.1990932,2015-08-11T04:18:15Z,NA,Resident,NA
Tangiers,NA,23.6429924,-19.1958247,2015-08-11T04:28:15Z,NA,Resident,NA
Tangiers,NA,23.6187005,-19.2051497,2015-08-11T05:43:36Z,NA,Resident,NA
Tangiers,NA,23.6188475,-19.2053184,2015-08-11T05:48:15Z,NA,Resident,NA
Tangiers,NA,23.6269289,-19.2073665,2015-08-11T05:58:15Z,NA,Resident,NA
Tangiers,NA,23.6268218,-19.2107541,2015-08-11T06:03:16Z,NA,Resident,NA
Tangiers,NA,23.6273885,-19.2137802,2015-08-11T06:08:15Z,NA,Resident,NA
Tangiers,NA,23.6236491,-19.2120414,2015-08-11T06:18:15Z,NA,Resident,NA
Tangiers,NA,23.6247469,-19.2116742,2015-08-11T06:23:16Z,NA,Resident,NA
Tangiers,NA,23.6233502,-19.2150809,2015-08-11T06:28:15Z,NA,Resident,NA
Tangiers,NA,23.6218376,-19.2126959,2015-08-11T06:33:15Z,NA,Resident,NA
Tangiers,NA,23.6195703,-19.2103629,2015-08-11T06:38:15Z,NA,Resident,NA
Tangiers,NA,23.6195872,-19.2103847,2015-08-11T06:43:15Z,NA,Resident,NA
Tangiers,NA,23.6195631,-19.2103606,2015-08-11T06:48:15Z,NA,Resident,NA
Tangiers,NA,23.6196004,-19.2103805,2015-08-11T06:53:15Z,NA,Resident,NA
Tangiers,NA,23.6195738,-19.2103544,2015-08-11T06:58:14Z,NA,Resident,NA
Tangiers,NA,23.6210086,-19.2120788,2015-08-11T07:03:17Z,NA,Resident,NA
Tangiers,NA,23.6198607,-19.2130752,2015-08-11T07:08:15Z,NA,Resident,NA
Tangiers,NA,23.6196119,-19.2103949,2015-08-11T07:13:16Z,NA,Resident,NA
Tangiers,NA,23.6872821,-19.2083798,2015-08-11T08:03:36Z,NA,Resident,NA
Tangiers,NA,23.6875073,-19.2081336,2015-08-11T08:08:15Z,NA,Resident,NA
Tangiers,NA,23.6874741,-19.2081178,2015-08-11T08:14:10Z,NA,Resident,NA
Tangiers,NA,23.6874724,-19.2080902,2015-08-11T08:19:10Z,NA,Resident,NA
Tangiers,NA,23.6875333,-19.2081057,2015-08-11T08:24:10Z,NA,Resident,NA
Tangiers,NA,23.6875144,-19.2080633,2015-08-11T08:37:38Z,NA,Resident,NA
Tangiers,NA,23.6875425,-19.2080973,2015-08-11T08:45:24Z,NA,Resident,NA
Tangiers,NA,23.6875404,-19.2081208,2015-08-11T09:06:04Z,NA,Resident,NA
Tangiers,NA,23.6873337,-19.2078415,2015-08-11T09:33:34Z,NA,Resident,NA
Tangiers,NA,23.6880954,-19.2065055,2015-08-11T09:38:34Z,NA,Resident,NA
Tangiers,NA,23.6875715,-19.2081018,2015-08-11T10:40:06Z,NA,Resident,NA
Tangiers,NA,23.6876048,-19.2080933,2015-08-11T11:23:46Z,NA,Resident,NA
Tangiers,NA,23.6875686,-19.2078525,2015-08-11T11:28:46Z,NA,Resident,NA
Tangiers,NA,23.6876639,-19.2080301,2015-08-11T13:41:30Z,NA,Resident,NA
Tangiers,NA,23.6877244,-19.2077005,2015-08-11T15:02:34Z,NA,Resident,NA
Tangiers,NA,23.6876697,-19.2080379,2015-08-11T15:12:54Z,NA,Resident,NA
Tangiers,NA,23.6876443,-19.2080745,2015-08-11T15:17:25Z,NA,Resident,NA
Tangiers,NA,23.6872212,-19.207861,2015-08-11T15:22:25Z,NA,Resident,NA
Tangiers,NA,23.6833753,-19.2076651,2015-08-11T15:27:25Z,NA,Resident,NA
Tangiers,NA,23.6804354,-19.2079845,2015-08-11T15:32:25Z,NA,Resident,NA
Tangiers,NA,23.6748376,-19.2080228,2015-08-11T15:42:25Z,NA,Resident,NA
Tangiers,NA,23.6711819,-19.2086755,2015-08-11T15:47:25Z,NA,Resident,NA
Tangiers,NA,23.6674073,-19.2097462,2015-08-11T15:52:25Z,NA,Resident,NA
Tangiers,NA,23.6654781,-19.209694,2015-08-11T15:57:25Z,NA,Resident,NA
Tangiers,NA,23.6617441,-19.2114744,2015-08-11T16:02:25Z,NA,Resident,NA
Tangiers,NA,23.6583937,-19.2132099,2015-08-11T16:07:25Z,NA,Resident,NA
Tangiers,NA,23.6544291,-19.2145984,2015-08-11T16:12:25Z,NA,Resident,NA
Tangiers,NA,23.6528098,-19.2149181,2015-08-11T16:17:26Z,NA,Resident,NA
Tangiers,NA,23.6436377,-19.2019069,2015-08-11T16:32:25Z,NA,Resident,NA
Tangiers,NA,23.6442289,-19.2017431,2015-08-11T16:37:24Z,NA,Resident,NA
Tangiers,NA,23.6433606,-19.2048819,2015-08-11T16:42:24Z,NA,Resident,NA
Tangiers,NA,23.6456743,-19.2077279,2015-08-11T16:47:24Z,NA,Resident,NA
Tangiers,NA,23.6468983,-19.2086249,2015-08-11T16:52:24Z,NA,Resident,NA
Tangiers,NA,23.6502241,-19.2096494,2015-08-11T16:57:24Z,NA,Resident,NA
Tangiers,NA,23.6537379,-19.2106206,2015-08-11T17:02:24Z,NA,Resident,NA
Tangiers,NA,23.656086,-19.2098205,2015-08-11T17:07:24Z,NA,Resident,NA
Tangiers,NA,23.6643784,-19.2100133,2015-08-11T17:17:27Z,NA,Resident,NA
Tangiers,NA,23.6660961,-19.2096708,2015-08-11T17:22:24Z,NA,Resident,NA
Tangiers,NA,23.6661261,-19.2096519,2015-08-11T17:48:11Z,NA,Resident,NA
Tangiers,NA,23.6661813,-19.2096422,2015-08-11T19:06:30Z,NA,Resident,NA
Tangiers,NA,23.6661077,-19.2096306,2015-08-11T19:37:14Z,NA,Resident,NA
Tangiers,NA,23.6661834,-19.2095962,2015-08-11T20:02:58Z,NA,Resident,NA
Tangiers,NA,23.6661307,-19.2096303,2015-08-11T20:07:58Z,NA,Resident,NA
Tangiers,NA,23.6661495,-19.2096273,2015-08-11T21:48:06Z,NA,Resident,NA
Tangiers,NA,23.6661393,-19.2095863,2015-08-11T22:40:06Z,NA,Resident,NA
Tangiers,NA,23.6661379,-19.2096281,2015-08-11T23:39:43Z,NA,Resident,NA
Tangiers,NA,23.6661537,-19.2096018,2015-08-12T00:05:24Z,NA,Resident,NA
Tangiers,NA,23.666103,-19.2095937,2015-08-12T01:15:06Z,NA,Resident,NA
Tangiers,NA,23.6661334,-19.2096174,2015-08-12T03:47:42Z,NA,Resident,NA
Tangiers,NA,23.6655539,-19.2103169,2015-08-12T04:14:24Z,NA,Resident,NA
Tangiers,NA,23.6562221,-19.2116571,2015-08-12T04:34:25Z,NA,Resident,NA
Tangiers,NA,23.6541164,-19.2126572,2015-08-12T04:39:25Z,NA,Resident,NA
Tangiers,NA,23.6505299,-19.2135523,2015-08-12T04:44:28Z,NA,Resident,NA
Tangiers,NA,23.635878,-19.1992465,2015-08-12T05:48:36Z,NA,Resident,NA
Tangiers,NA,23.6356511,-19.197588,2015-08-12T05:53:08Z,NA,Resident,NA
Tangiers,NA,23.6356804,-19.1965399,2015-08-12T05:58:08Z,NA,Resident,NA
Tangiers,NA,23.6360139,-19.1947767,2015-08-12T06:03:08Z,NA,Resident,NA
Tangiers,NA,23.6365206,-19.1937025,2015-08-12T06:08:08Z,NA,Resident,NA
Tangiers,NA,23.6323901,-19.2040508,2015-08-12T06:29:34Z,NA,Resident,NA
Tangiers,NA,23.6323238,-19.2040007,2015-08-12T06:34:35Z,NA,Resident,NA
Tangiers,NA,23.6322758,-19.2039741,2015-08-12T06:39:34Z,NA,Resident,NA
Tangiers,NA,23.6323055,-19.2039892,2015-08-12T06:44:34Z,NA,Resident,NA
Tangiers,NA,23.6322858,-19.2039514,2015-08-12T06:54:02Z,NA,Resident,NA
Tangiers,NA,23.6318099,-19.2035787,2015-08-12T06:58:56Z,NA,Resident,NA
Tangiers,NA,23.6324282,-19.203583,2015-08-12T07:03:56Z,NA,Resident,NA
Tangiers,NA,23.6341943,-19.2036791,2015-08-12T07:08:59Z,NA,Resident,NA
Tangiers,NA,23.6362477,-19.2046613,2015-08-12T07:13:56Z,NA,Resident,NA
Tangiers,NA,23.6391605,-19.2073211,2015-08-12T07:18:55Z,NA,Resident,NA
Tangiers,NA,23.6415553,-19.2108128,2015-08-12T07:23:55Z,NA,Resident,NA
Tangiers,NA,23.6426124,-19.213583,2015-08-12T07:28:55Z,NA,Resident,NA
Tangiers,NA,23.6455932,-19.2137303,2015-08-12T07:33:55Z,NA,Resident,NA
Tangiers,NA,23.6500559,-19.2133723,2015-08-12T07:38:55Z,NA,Resident,NA
Tangiers,NA,23.6657843,-19.2096027,2015-08-12T08:04:24Z,NA,Resident,NA
Tangiers,NA,23.6657667,-19.2096476,2015-08-12T08:14:51Z,NA,Resident,NA
Tangiers,NA,23.665431,-19.2092262,2015-08-12T09:01:51Z,NA,Resident,NA
Tangiers,NA,23.6655386,-19.2090868,2015-08-12T09:06:56Z,NA,Resident,NA
Tangiers,NA,23.6654957,-19.2090348,2015-08-12T09:11:55Z,NA,Resident,NA
Tangiers,NA,23.6654711,-19.2090736,2015-08-12T09:16:55Z,NA,Resident,NA
Tangiers,NA,23.6654962,-19.2091156,2015-08-12T09:45:47Z,NA,Resident,NA
Tangiers,NA,23.6656968,-19.2090949,2015-08-12T11:12:53Z,NA,Resident,NA
Tangiers,NA,23.6656784,-19.2090655,2015-08-12T11:17:51Z,NA,Resident,NA
Tangiers,NA,23.6657594,-19.2088454,2015-08-12T14:12:36Z,NA,Resident,NA
Tangiers,NA,23.6657496,-19.2088161,2015-08-12T14:17:20Z,NA,Resident,NA
Tangiers,NA,23.6657806,-19.2093857,2015-08-12T14:27:20Z,NA,Resident,NA
Tangiers,NA,23.6657847,-19.2093958,2015-08-12T14:32:20Z,NA,Resident,NA
Tangiers,NA,23.6658632,-19.2094452,2015-08-12T14:37:20Z,NA,Resident,NA
Tangiers,NA,23.6658822,-19.209425800000002,2015-08-12T14:42:20Z,NA,Resident,NA
Tangiers,NA,23.665872,-19.2094324,2015-08-12T14:47:20Z,NA,Resident,NA
Tangiers,NA,23.6652238,-19.2092929,2015-08-12T14:52:21Z,NA,Resident,NA
Tangiers,NA,23.6645851,-19.2093817,2015-08-12T14:57:20Z,NA,Resident,NA
Tangiers,NA,23.6626615,-19.2097113,2015-08-12T15:02:22Z,NA,Resident,NA
Tangiers,NA,23.6609466,-19.210251,2015-08-12T15:07:20Z,NA,Resident,NA
Tangiers,NA,23.6589653,-19.2104361,2015-08-12T15:12:20Z,NA,Resident,NA
Tangiers,NA,23.6563894,-19.2102237,2015-08-12T15:17:20Z,NA,Resident,NA
Tangiers,NA,23.6548136,-19.2105214,2015-08-12T15:22:23Z,NA,Resident,NA
Tangiers,NA,23.6529097,-19.2113162,2015-08-12T15:27:37Z,NA,Resident,NA
Tangiers,NA,23.6506703,-19.214915,2015-08-12T15:37:21Z,NA,Resident,NA
Tangiers,NA,23.6496386,-19.2162366,2015-08-12T15:42:20Z,NA,Resident,NA
Tangiers,NA,23.6505163,-19.2173126,2015-08-12T15:47:21Z,NA,Resident,NA
Tangiers,NA,23.648564,-19.218117,2015-08-12T15:52:20Z,NA,Resident,NA
Tangiers,NA,23.6435022,-19.2134401,2015-08-12T16:07:20Z,NA,Resident,NA
Tangiers,NA,23.6505962,-19.214968,2015-08-12T17:02:34Z,NA,Resident,NA
Tangiers,NA,23.6489596,-19.2160451,2015-08-12T17:07:19Z,NA,Resident,NA
Tangiers,NA,23.6483435,-19.21674,2015-08-12T17:12:21Z,NA,Resident,NA
Tangiers,NA,23.6490361,-19.2139657,2015-08-12T17:17:19Z,NA,Resident,NA
Tangiers,NA,23.6535578,-19.2088798,2015-08-12T17:27:21Z,NA,Resident,NA
Tangiers,NA,23.6558951,-19.2087647,2015-08-12T17:32:19Z,NA,Resident,NA
Tangiers,NA,23.659021,-19.2100148,2015-08-12T17:37:19Z,NA,Resident,NA
Tangiers,NA,23.6629362,-19.2097904,2015-08-12T17:42:19Z,NA,Resident,NA
Tangiers,NA,23.665822,-19.2095728,2015-08-12T17:47:19Z,NA,Resident,NA
Tangiers,NA,23.6661535,-19.2096352,2015-08-12T22:58:30Z,NA,Resident,NA
Tangiers,NA,23.666129,-19.2096634,2015-08-13T00:29:16Z,NA,Resident,NA
Tangiers,NA,23.6661317,-19.209632,2015-08-13T03:20:36Z,NA,Resident,NA
Tangiers,NA,23.6661271,-19.2095867,2015-08-13T03:36:07Z,NA,Resident,NA
Tangiers,NA,23.6653798,-19.2086922,2015-08-13T03:55:21Z,NA,Resident,NA
Tangiers,NA,23.6518897,-19.1976342,2015-08-13T04:15:21Z,NA,Resident,NA
Tangiers,NA,23.651799,-19.19747,2015-08-13T04:20:21Z,NA,Resident,NA
Tangiers,NA,23.6500714,-19.1945808,2015-08-13T04:25:21Z,NA,Resident,NA
Tangiers,NA,23.6473958,-19.1940161,2015-08-13T04:30:24Z,NA,Resident,NA
Tangiers,NA,23.6449572,-19.2000211,2015-08-13T04:40:22Z,NA,Resident,NA
Tangiers,NA,23.6459553,-19.1996725,2015-08-13T04:45:21Z,NA,Resident,NA
Tangiers,NA,23.6463623,-19.1994656,2015-08-13T04:50:24Z,NA,Resident,NA
Tangiers,NA,23.6659952,-19.2095758,2015-08-13T05:15:36Z,NA,Resident,NA
Tangiers,NA,23.6659744,-19.2095714,2015-08-13T05:20:21Z,NA,Resident,NA
Tangiers,NA,23.6659071,-19.2095284,2015-08-13T05:33:05Z,NA,Resident,NA
Tangiers,NA,23.6660334,-19.2095448,2015-08-13T05:55:03Z,NA,Resident,NA
Tangiers,NA,23.6659926,-19.2095196,2015-08-13T06:00:02Z,NA,Resident,NA
Tangiers,NA,23.6660213,-19.2093895,2015-08-13T06:17:27Z,NA,Resident,NA
Tangiers,NA,23.665996,-19.2094253,2015-08-13T06:29:24Z,NA,Resident,NA
Tangiers,NA,23.6660298,-19.2095702,2015-08-13T06:39:24Z,NA,Resident,NA
Tangiers,NA,23.6660249,-19.2096012,2015-08-13T06:46:04Z,NA,Resident,NA
Tangiers,NA,23.6660727,-19.2095663,2015-08-13T06:58:36Z,NA,Resident,NA
Tangiers,NA,23.666069,-19.2095768,2015-08-13T07:03:04Z,NA,Resident,NA
Tangiers,NA,23.6661238,-19.2094308,2015-08-13T07:10:26Z,NA,Resident,NA
Tangiers,NA,23.6661395,-19.2094397,2015-08-13T07:15:26Z,NA,Resident,NA
Tangiers,NA,23.6661462,-19.2094731,2015-08-13T07:22:24Z,NA,Resident,NA
Tangiers,NA,23.66612,-19.2093613,2015-08-13T07:27:24Z,NA,Resident,NA
Tangiers,NA,23.6660409,-19.2092765,2015-08-13T07:32:24Z,NA,Resident,NA
Tangiers,NA,23.6660388,-19.2092702,2015-08-13T07:37:25Z,NA,Resident,NA
Tangiers,NA,23.6660431,-19.209259,2015-08-13T07:47:24Z,NA,Resident,NA
Tangiers,NA,23.6660203,-19.209281,2015-08-13T07:57:38Z,NA,Resident,NA
Tangiers,NA,23.6660388,-19.2092323,2015-08-13T08:02:38Z,NA,Resident,NA
Tangiers,NA,23.6660564,-19.2092452,2015-08-13T08:07:38Z,NA,Resident,NA
Tangiers,NA,23.6660464,-19.2092631,2015-08-13T08:23:42Z,NA,Resident,NA
Tangiers,NA,23.6660798,-19.2092249,2015-08-13T08:28:42Z,NA,Resident,NA
Tangiers,NA,23.666068,-19.2092368,2015-08-13T08:40:18Z,NA,Resident,NA
Tangiers,NA,23.666143,-19.2090891,2015-08-13T08:45:18Z,NA,Resident,NA
Tangiers,NA,23.6661768,-19.2091064,2015-08-13T08:58:08Z,NA,Resident,NA
Tangiers,NA,23.6661634,-19.2090807,2015-08-13T09:10:43Z,NA,Resident,NA
Tangiers,NA,23.6661603,-19.2090562,2015-08-13T09:21:36Z,NA,Resident,NA
Tangiers,NA,23.6661389,-19.2090562,2015-08-13T09:26:21Z,NA,Resident,NA
Tangiers,NA,23.6661867,-19.209042,2015-08-13T11:19:06Z,NA,Resident,NA
Tangiers,NA,23.6661597,-19.2090357,2015-08-13T11:39:06Z,NA,Resident,NA
Tangiers,NA,23.6661802,-19.2090433,2015-08-13T11:44:08Z,NA,Resident,NA
Tangiers,NA,23.666214,-19.2090585,2015-08-13T11:54:08Z,NA,Resident,NA
Tangiers,NA,23.6661638,-19.2090768,2015-08-13T11:59:08Z,NA,Resident,NA
Tangiers,NA,23.6662356,-19.2090285,2015-08-13T12:10:08Z,NA,Resident,NA
Tangiers,NA,23.6662661,-19.2090227,2015-08-13T12:40:23Z,NA,Resident,NA
Tangiers,NA,23.6662515,-19.2090016,2015-08-13T12:45:24Z,NA,Resident,NA
Tangiers,NA,23.6662521,-19.2090012,2015-08-13T13:01:51Z,NA,Resident,NA
Tangiers,NA,23.6662322,-19.2090519,2015-08-13T13:06:51Z,NA,Resident,NA
Tangiers,NA,23.6661029,-19.2095035,2015-08-13T13:34:14Z,NA,Resident,NA
Tangiers,NA,23.6661887,-19.2092526,2015-08-13T14:05:06Z,NA,Resident,NA
Tangiers,NA,23.6661605,-19.209274,2015-08-13T14:09:49Z,NA,Resident,NA
Tangiers,NA,23.6661235,-19.2093439,2015-08-13T14:14:50Z,NA,Resident,NA
Tangiers,NA,23.6661748,-19.2093146,2015-08-13T14:19:49Z,NA,Resident,NA
Tangiers,NA,23.666151,-19.2093309,2015-08-13T14:35:50Z,NA,Resident,NA
Tangiers,NA,23.6661226,-19.2095107,2015-08-13T14:40:50Z,NA,Resident,NA
Tangiers,NA,23.6629506,-19.2102561,2015-08-13T14:45:50Z,NA,Resident,NA
Tangiers,NA,23.6384405,-19.2102562,2015-08-13T15:10:50Z,NA,Resident,NA
Tangiers,NA,23.6345668,-19.2087275,2015-08-13T15:15:50Z,NA,Resident,NA
Tangiers,NA,23.6308972,-19.2098169,2015-08-13T15:21:00Z,NA,Resident,NA
Tangiers,NA,23.6195631,-19.2104694,2015-08-13T15:35:50Z,NA,Resident,NA
Tangiers,NA,23.6191018,-19.2103876,2015-08-13T15:40:50Z,NA,Resident,NA
Tangiers,NA,23.620531,-19.2173092,2015-08-13T15:50:50Z,NA,Resident,NA
Tangiers,NA,23.6307181,-19.2140751,2015-08-13T16:06:06Z,NA,Resident,NA
Tangiers,NA,23.6659716,-19.2094174,2015-08-13T17:36:05Z,NA,Resident,NA
Tangiers,NA,23.6661011,-19.2095646,2015-08-13T18:14:06Z,NA,Resident,NA
Tangiers,NA,23.6661049,-19.2095225,2015-08-13T18:28:55Z,NA,Resident,NA
Tangiers,NA,23.6658383,-19.2094912,2015-08-13T18:33:55Z,NA,Resident,NA
Tangiers,NA,23.6658827,-19.2095513,2015-08-13T20:45:30Z,NA,Resident,NA
Tangiers,NA,23.665868,-19.2095598,2015-08-13T21:50:30Z,NA,Resident,NA
Tangiers,NA,23.6658561,-19.2095333,2015-08-13T22:03:29Z,NA,Resident,NA
Tangiers,NA,23.6658748,-19.2095435,2015-08-13T23:09:25Z,NA,Resident,NA
Tangiers,NA,23.6658643,-19.2095511,2015-08-13T23:31:20Z,NA,Resident,NA
Tangiers,NA,23.66588,-19.2095389,2015-08-14T00:59:36Z,NA,Resident,NA
Tangiers,NA,23.6658847,-19.2095199,2015-08-14T01:59:36Z,NA,Resident,NA
Tangiers,NA,23.6658649,-19.2095537,2015-08-14T03:52:06Z,NA,Resident,NA
Tangiers,NA,23.6658585,-19.2096007,2015-08-14T04:05:43Z,NA,Resident,NA
Tangiers,NA,23.6617482,-19.2101449,2015-08-14T04:10:33Z,NA,Resident,NA
Tangiers,NA,23.6483922,-19.2085325,2015-08-14T04:25:33Z,NA,Resident,NA
Tangiers,NA,23.6451261,-19.2076629,2015-08-14T04:30:33Z,NA,Resident,NA
Tangiers,NA,23.6034467,-19.2215509,2015-08-14T06:10:34Z,NA,Resident,NA
Tangiers,NA,23.6034924,-19.2226317,2015-08-14T06:15:32Z,NA,Resident,NA
Tangiers,NA,23.6034786,-19.2226279,2015-08-14T06:20:32Z,NA,Resident,NA
Tangiers,NA,23.6034793,-19.2226334,2015-08-14T06:25:33Z,NA,Resident,NA
Tangiers,NA,23.603353,-19.2227205,2015-08-14T06:30:33Z,NA,Resident,NA
Tangiers,NA,23.6020313,-19.2247297,2015-08-14T06:35:33Z,NA,Resident,NA
Tangiers,NA,23.5979456,-19.2274885,2015-08-14T06:45:33Z,NA,Resident,NA
Tangiers,NA,23.5983134,-19.227518,2015-08-14T06:50:33Z,NA,Resident,NA
Tangiers,NA,23.5983338,-19.227541,2015-08-14T06:55:35Z,NA,Resident,NA
Tangiers,NA,23.5983341,-19.2275151,2015-08-14T07:00:33Z,NA,Resident,NA
Tangiers,NA,23.5979361,-19.227425,2015-08-14T07:05:33Z,NA,Resident,NA
Tangiers,NA,23.5978453,-19.2273499,2015-08-14T07:10:33Z,NA,Resident,NA
Tangiers,NA,23.5978443,-19.2273667,2015-08-14T07:15:33Z,NA,Resident,NA
Tangiers,NA,23.5978303,-19.2273687,2015-08-14T07:20:33Z,NA,Resident,NA
Tangiers,NA,23.5978402,-19.2273488,2015-08-14T07:25:33Z,NA,Resident,NA
Tangiers,NA,23.5978624,-19.2273343,2015-08-14T07:30:33Z,NA,Resident,NA
Tangiers,NA,23.5978438,-19.2273717,2015-08-14T07:35:33Z,NA,Resident,NA
Tangiers,NA,23.5978192,-19.2273661,2015-08-14T07:40:32Z,NA,Resident,NA
Tangiers,NA,23.5978384,-19.2273274,2015-08-14T07:45:32Z,NA,Resident,NA
Tangiers,NA,23.597841,-19.2273502,2015-08-14T07:50:34Z,NA,Resident,NA
Tangiers,NA,23.597821,-19.227364,2015-08-14T07:55:32Z,NA,Resident,NA
Tangiers,NA,23.5978341,-19.2273506,2015-08-14T08:00:32Z,NA,Resident,NA
Tangiers,NA,23.5978187,-19.2273265,2015-08-14T08:10:33Z,NA,Resident,NA
Tangiers,NA,23.5978421,-19.2273161,2015-08-14T09:12:00Z,NA,Resident,NA
Tangiers,NA,23.5978526,-19.2273098,2015-08-14T09:16:31Z,NA,Resident,NA
Tangiers,NA,23.59786,-19.2272877,2015-08-14T09:31:49Z,NA,Resident,NA
Tangiers,NA,23.5978407,-19.227302,2015-08-14T10:27:37Z,NA,Resident,NA
Tangiers,NA,23.597862,-19.2272557,2015-08-14T10:40:45Z,NA,Resident,NA
Tangiers,NA,23.5978267,-19.2270525,2015-08-14T12:36:30Z,NA,Resident,NA
Tangiers,NA,23.5978211,-19.2270528,2015-08-14T12:41:00Z,NA,Resident,NA
Tangiers,NA,23.5978397,-19.2270593,2015-08-14T14:01:06Z,NA,Resident,NA
Tangiers,NA,23.5979245,-19.2271012,2015-08-14T14:13:12Z,NA,Resident,NA
Tangiers,NA,23.5979794,-19.2273599,2015-08-14T14:18:12Z,NA,Resident,NA
